unique_video_name,original prompts,model,prompt length,naturalness_score,text_similarity,BLIP_SIM,inception score,MOS Alignment,MOS Perception,Average Mos,,,,,,,,
Easter_bunny_in_a_blue_suit_gives_chocolates_to_children.t2vzero.mp4,Easter bunny in a blue suit gives chocolates to children,ModelZero,Short,0.96049327,0.528457424,0.636369133,5.121489609,4.855416667,6.260625,5.558020834,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_the_dusty_desert_a_group_of_explorers_trudged_through_the_scorching_heat_their_faces_shielded_from_the_relentless_sun_by_wide-brimmed_hats.aphantasia.mp4,In the dusty desert a group of explorers trudged through the scorching heat their faces shielded from the relentless sun by wide-brimmed hats,Aphantasia,Long,0.4262231,0.63951215,0.529009743,29.569852,3.793333333,3.208958333,3.501145833,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_serene_landscape_of_rolling_hills_and_a_winding_river_painted_in_the_style_of_monet_with_soft_impressionistic_brushwork._tuneavideo.gif,A serene landscape of rolling hills and a winding river painted in the style of monet with soft impressionistic brushwork,Tune-a-Video,Long,0.38389713,0.532372075,0.600665689,10.52591427,4.664166667,4.883958333,4.7740625,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_timelapse_of_a_busy_street_corner_with_crowds_of_people_rushing_by_in_a_blur_of_motion._tuneavideo.gif,A timelapse of a busy street corner with crowds of people rushing by in a blur of motion,Tune-a-Video,Long,0.7270165,0.694148996,0.625121474,18.87058937,4.554583333,4.318125,4.436354167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_playground_where_the_swings_take_you_to_different_dimensions._tuneavideo.gif,A playground where the swings take you to different dimensions,Tune-a-Video,Average,0.6043122,0.356776934,0.669120491,951.6827683,3.430416667,3.778125,3.604270834,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Emerging_from_lines_of_code,_a_female_robot_blinks_and_explores_her_surroundings.videofusion.mp4","Emerging from lines of code, a female robot blinks and explores her surroundings",Video_Fusion,Long,0.2649982,0.380060255,0.296712812,98.12695251,0.939583333,1.176875,1.058229167,,,,,,,,
,,,,,,,,,,,,,,,,,,
Barack_Obama_in_white_suit_delivering_an_inspiring_speech_to_the_nation.videofusion.mp4,Barack Obama in white suit delivering an inspiring speech to the nation,Video_Fusion,Long,0.34242427,0.693848193,0.585683823,10.52309552,4.174583333,3.692708333,3.933645833,,,,,,,,
,,,,,,,,,,,,,,,,,,
Mushrooms_and_moss_adorn_a_tree_in_a_magical_fairytale_forest.videofusion.mp4,Mushrooms and moss adorn a tree in a magical fairytale forest,Video_Fusion,Average,0.13500297,0.544413988,0.389469051,20.74315748,2.976666667,2.694791667,2.835729167,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_street_artists_graffiti_mural_came_alive_the_characters_dancing_across_the_walls.aphantasia.mp4,The street artists graffiti mural came alive the characters dancing across the walls,Aphantasia,Long,0.6590817,0.608272816,0.672868958,77.31077463,3.857916667,2.966041667,3.411979167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_radiant_full_moon_shining_over_a_serene_lake_with_stars_scattered_across_the_night_sky.aphantasia.mp4,A radiant full moon shining over a serene lake with stars scattered across the night sky,Aphantasia,Long,0.6253636,0.660880761,0.576136055,497.9084829,4.387916667,3.590625,3.989270834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_practicing_martial_arts_with_focus_and_determination.videofusion.mp4,A person practicing martial arts with focus and determination,Video_Fusion,Short,0.4742785,0.406921346,0.599253082,11.02932587,6.1775,5.178958333,5.678229167,,,,,,,,
,,,,,,,,,,,,,,,,,,
Seated_at_a_table_a_vegetarian_lion_gracefully_wields_a_knife_and_fork_savoring_its_plantbased_feast._tuneavideo.gif,Seated at a table a vegetarian lion gracefully wields a knife and fork savoring its plantbased feast,Tune-a-Video,Long,0.9178651,0.687389562,0.743528306,7.425917793,5.854166667,5.215625,5.534895834,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_sculpture_of_a_human_figure,_created_in_the_style_of_Rodin.t2vzero.mp4","A sculpture of a human figure, created in the style of Rodin",ModelZero,Long,0.92060506,0.494691429,0.501516724,7.123334437,5.369583333,5.638541667,5.5040625,,,,,,,,
,,,,,,,,,,,,,,,,,,
Philosophy_teacher_giving_a_lecture_on_the_beach._tuneavideo.gif,Philosophy teacher giving a lecture on the beach,Tune-a-Video,Short,0.26175153,0.570322326,0.234216988,6.95235658,5.929583333,5.680625,5.805104167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_gymnast_executes_a_flawless_routine_on_the_balance_beam._tuneavideo.gif,A gymnast executes a flawless routine on the balance beam,Tune-a-Video,Average,0.7939481,0.679014202,0.705347121,62.25294805,4.502916667,4.001041667,4.251979167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_garden_filled_with_singing_plants_that_harmonize_with_each_other.t2vzero.mp4,A garden filled with singing plants that harmonize with each other,ModelZero,Average,0.30407935,0.705892855,0.50732193,11.29000314,4.53375,5.438541667,4.986145834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_symphony_orchestra_performing_a_grandiose_symphony.videofusion.mp4,A symphony orchestra performing a grandiose symphony,Video_Fusion,Short,0.39245576,0.634761164,0.681044261,117.9087507,5.654166667,5.206458333,5.4303125,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_safari_guide_led_a_thrilling_wildlife_excursion_in_the_serengeti_plains._tuneavideo.gif,A safari guide led a thrilling wildlife excursion in the serengeti plains,Tune-a-Video,Long,0.8503956,0.408936461,0.416774899,128.0138058,4.84625,5.012291667,4.929270834,,,,,,,,
,,,,,,,,,,,,,,,,,,
Race_cars_speeding_around_the_tight_corner.aphantasia.mp4,Race cars speeding around the tight corner,Aphantasia,Short,0.24934924,0.638831393,0.626776505,14.91198245,2.88875,1.965625,2.4271875,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_old_bookstore_is_a_labyrinth_of_forgotten_stories.videofusion.mp4,The old bookstore is a labyrinth of forgotten stories,Video_Fusion,Short,0.1956101,0.413208316,0.311634096,334.1074778,1.53875,1.720625,1.6296875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_explorers_discovering_ancient_ruins_in_the_heart_of_a_dense_jungle.t2vsynthesis.mp4,A group of explorers discovering ancient ruins in the heart of a dense jungle,T2VSynthesis,Long,0.53849846,0.747751378,0.531241067,22.85352567,5.371666667,5.548958333,5.4603125,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_reading_a_book_by_a_cozy_fireplace.videofusion.mp4,A person reading a book by a cozy fireplace,Video_Fusion,Short,0.69594264,0.785037265,0.772270012,13.8656533,6.1425,6.198125,6.1703125,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_ducks_swimming_in_a_pond.t2vzero.mp4,A group of ducks swimming in a pond,ModelZero,Short,0.9153813,0.866479906,0.963169861,250.4064435,6.923333333,6.904375,6.913854167,,,,,,,,
,,,,,,,,,,,,,,,,,,
Two_rival_chefs_competing_in_a_highstakes_cooking_competition_for_the_title_of_master_chef.t2vsynthesis.mp4,Two rival chefs competing in a highstakes cooking competition for the title of master chef,T2VSynthesis,Long,0.6508461,0.480321687,0.46265173,38.15898182,6.040416667,5.798958333,5.9196875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_gymnast_executes_a_flawless_routine_on_the_balance_beam.aphantasia.mp4,A gymnast executes a flawless routine on the balance beam,Aphantasia,Average,0.5615556,0.496726433,0.419695053,78.05415644,3.52875,2.177916667,2.853333334,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cat_chasing_a_laser_pointer.t2vsynthesis.mp4,A cat chasing a laser pointer,T2VSynthesis,Short,0.38374603,0.736112496,0.765583356,27.92866878,7.064583333,6.577291667,6.8209375,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_couple_strolling_hand_in_hand_through_a_vibrant_city_street.aphantasia.mp4,A couple strolling hand in hand through a vibrant city street,Aphantasia,Average,0.23747915,0.675041426,0.612234955,15.46170406,4.237083333,2.893125,3.565104167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_burst_of_confetti_raining_down_from_the_ceiling_at_a_festive_celebration.t2vzero.mp4,A burst of confetti raining down from the ceiling at a festive celebration,ModelZero,Long,0.6540108,0.670507993,0.628475904,79.21422765,6.093333333,6.099791667,6.0965625,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_reading_a_book_by_a_cozy_fireplace.t2vsynthesis.mp4,A person reading a book by a cozy fireplace,T2VSynthesis,Short,0.9295706,0.952954733,0.905140813,10.33430635,6.6625,6.568541667,6.615520834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_frog_wearing_police_cap.videofusion.mp4,A frog wearing police cap,Video_Fusion,Short,0.7268456,0.757079894,0.565242068,316.7920938,3.124583333,4.489791667,3.8071875,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_a_burst_of_fireworks,_dragon_parades_breathe_life_into_the_vibrant_fabric_of_Chinese_New_Year.aphantasia.mp4","In a burst of fireworks, dragon parades breathe life into the vibrant fabric of Chinese New Year",Aphantasia,Long,0.21310443,0.525949978,0.425113535,15.33383774,3.670833333,2.330625,3.000729167,,,,,,,,
,,,,,,,,,,,,,,,,,,
Colors_unite_and_joy_fills_the_air_at_Holi_Festival.videofusion.mp4,Colors unite and joy fills the air at Holi Festival,Video_Fusion,Average,0.81852067,0.417883398,0.335733445,34.76589645,6.906666667,6.477291667,6.691979167,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_a_world_ruled_by_vampires_a_group_of_rebels_fights_for_the_freedom_of_humanity.t2vsynthesis.mp4,In a world ruled by vampires a group of rebels fights for the freedom of humanity,T2VSynthesis,Long,0.5268804,0.546036589,0.358500449,10.67705528,4.97125,5.393125,5.1821875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_butterfly_landing_on_a_flower.t2vzero.mp4,A butterfly landing on a flower,ModelZero,Short,0.9680102,0.844320869,0.725405979,67.49306519,6.676666667,6.701041667,6.688854167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_talented_rock_band_electrifying_a_stadium_crowd_with_their_high-energy_performance.t2vzero.mp4,A talented rock band electrifying a stadium crowd with their high-energy performance,ModelZero,Long,0.83898705,0.407650685,0.663470554,91.33678112,6.270833333,5.965625,6.118229167,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_serene_landscape_of_rolling_hills_and_a_winding_river,_painted_in_the_style_of_Monet,_with_soft,_impressionistic_brushwork.t2vzero.mp4","A serene landscape of rolling hills and a winding river, painted in the style of Monet, with soft, impressionistic brushwork",ModelZero,Long,0.63796353,0.570436022,0.751587582,19.7075196,6.915416667,6.804375,6.859895834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_time-lapse_of_a_busy_street_corner_with_crowds_of_people_rushing_by_in_a_blur_of_motion.aphantasia.mp4,A time-lapse of a busy street corner with crowds of people rushing by in a blur of motion,Aphantasia,Long,0.516776,0.705077513,0.458326416,27.43242065,4.97125,4.132291667,4.551770834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_rainbow_stretching_across_the_sky.t2vsynthesis.mp4,A rainbow stretching across the sky,T2VSynthesis,Short,0.18471771,0.737930685,0.726548894,10.2834789,3.97125,3.048958333,3.510104167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_frog_wearing_police_cap.t2vzero.mp4,A frog wearing police cap,ModelZero,Short,0.88818395,0.695188511,0.669114399,380.1871497,6.270416667,6.022291667,6.146354167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_musician_playing_a_beautiful_melody_on_a_guitar._tuneavideo.gif,A musician playing a beautiful melody on a guitar,Tune-a-Video,Short,0.61088866,0.800268979,0.724653125,19.95276158,5.47125,4.505208333,4.988229167,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_Great_Wall_of_China_snaked_across_the_vast_landscape.t2vzero.mp4,The Great Wall of China snaked across the vast landscape,ModelZero,Average,0.16218114,0.832801864,0.846762753,6.211021063,6.834583333,6.643958333,6.739270833,,,,,,,,
,,,,,,,,,,,,,,,,,,
Friends_having_a_lively_conversation_at_a_coffee_shop._tuneavideo.gif,Friends having a lively conversation at a coffee shop,Tune-a-Video,Short,0.71431077,0.561671992,0.692945898,29.53439976,6.2425,5.410625,5.8265625,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_birthday_of_the_hedgehog_and_all_the_forest_animals_came_with_gifts_to_congratulate_him.t2vsynthesis.mp4,The birthday of the hedgehog and all the forest animals came with gifts to congratulate him,T2VSynthesis,Long,0.66429067,0.587212449,0.526935387,415.6916392,4.46875,4.969583333,4.719166667,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_whimsical_carousel_with_mythical_creatures_as_its_riders._tuneavideo.gif,A whimsical carousel with mythical creatures as its riders,Tune-a-Video,Short,0.74679047,0.716968052,0.732292414,362.3775295,5.075416667,4.248125,4.661770834,,,,,,,,
,,,,,,,,,,,,,,,,,,
Poodle_drinks_from_a_puddle_in_a_park_with_green_grass.t2vsynthesis.mp4,Poodle drinks from a puddle in a park with green grass,T2VSynthesis,Average,0.69567966,0.692588679,0.612284342,32.48697868,5.117083333,5.76125,5.439166667,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_cyborg_jellyfish_gracefully_swims_in_the_depths_of_a_vast_ocean,_trailing_glowing_lights.t2vzero.mp4","A cyborg jellyfish gracefully swims in the depths of a vast ocean, trailing glowing lights",ModelZero,Long,0.9738302,0.71457611,0.691952944,60.76355713,5.40375,6.031875,5.7178125,,,,,,,,
,,,,,,,,,,,,,,,,,,
Colors_unite_and_joy_fills_the_air_at_Holi_Festival.t2vzero.mp4,Colors unite and joy fills the air at Holi Festival,ModelZero,Average,0.8935581,0.678774941,0.624119139,107.5243564,7.022916667,7.190625,7.106770834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_gold_skull_emerges_from_an_open_cracked_marble_head.t2vzero.mp4,A gold skull emerges from an open cracked marble head,ModelZero,Average,0.8439725,0.687167474,0.682163906,23.53899719,5.242916667,5.977708333,5.6103125,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_playground_where_the_swings_take_you_to_different_dimensions.videofusion.mp4,A playground where the swings take you to different dimensions,Video_Fusion,Average,0.11771333,0.416833319,0.417362022,22.06098722,4.49125,3.569791667,4.030520834,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tom_hanks_embarking_on_a_thrilling_adventure_through_time_and_space._tuneavideo.gif,Tom hanks embarking on a thrilling adventure through time and space,Tune-a-Video,Average,0.9035287,0.389156602,0.288392097,229.1743667,3.88875,3.882291667,3.885520834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_friendly_dragon_that_breathes_bubbles_instead_of_fire.videofusion.mp4,A friendly dragon that breathes bubbles instead of fire,Video_Fusion,Short,0.2610346,0.669848651,0.617105357,16.7291207,3.84625,3.861458333,3.853854167,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_astronaut_stranded_on_a_distant_planet_discovers_a_hidden_civilization_with_advanced_technology.videofusion.mp4,An astronaut stranded on a distant planet discovers a hidden civilization with advanced technology,Video_Fusion,Long,0.44504803,0.613756001,0.706735675,13.75547829,4.03375,4.819791667,4.426770834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_whimsical_carousel_with_mythical_creatures_as_its_riders.t2vzero.mp4,A whimsical carousel with mythical creatures as its riders,ModelZero,Short,0.52313477,0.746274921,0.721172333,687.239294,5.423333333,5.788958333,5.606145833,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_symphony_of_chirping_birds_and_buzzing_insects_animates_a_dense_forest._tuneavideo.gif,The symphony of chirping birds and buzzing insects animates a dense forest,Tune-a-Video,Long,0.26818717,0.653990699,0.67528975,41.40043208,3.291666667,3.676041667,3.483854167,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_slow-motion_shot_of_a_water_droplet_falling_into_a_still_pond,_creating_ripples.t2vsynthesis.mp4","A slow-motion shot of a water droplet falling into a still pond, creating ripples",T2VSynthesis,Long,0.77213836,0.767094895,0.594458898,717.0314998,6.794583333,6.663958333,6.729270833,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_anthropomorphic_thresher_shark_in_knight_armor_drops_its_sword._tuneavideo.gif,An anthropomorphic thresher shark in knight armor drops its sword,Tune-a-Video,Average,0.5187024,0.689044867,0.640051484,6.307520728,4.2925,4.569791667,4.431145834,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_oil_painting_portrays_an_anthropomorphic_female_green_fox_animal.videofusion.mp4,An oil painting portrays an anthropomorphic female green fox animal,Video_Fusion,Average,0.103800714,0.700266357,0.658392715,15.3042595,5.887916667,5.680208333,5.7840625,,,,,,,,
,,,,,,,,,,,,,,,,,,
Poodle_drinks_from_a_puddle_in_a_park_with_green_grass.videofusion.mp4,Poodle drinks from a puddle in a park with green grass,Video_Fusion,Average,0.74688876,0.546806259,0.553241221,188.4170885,5.412916667,5.510625,5.461770834,,,,,,,,
,,,,,,,,,,,,,,,,,,
Ballet_dancers_gracefully_twirled_outside_the_sydney_opera_house.t2vsynthesis.mp4,Ballet dancers gracefully twirled outside the sydney opera house,T2VSynthesis,Short,0.76320374,0.644760502,0.585321617,18.64369743,5.195416667,5.646875,5.421145834,,,,,,,,
,,,,,,,,,,,,,,,,,,
Dublin_city_centre_on_Saint_Patricks_Day.aphantasia.mp4,Dublin city centre on Saint Patricks Day,Aphantasia,Short,0.71032166,0.419676203,0.508069954,153.445255,2.739166667,2.293958333,2.5165625,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_playground_where_the_swings_take_you_to_different_dimensions.t2vzero.mp4,A playground where the swings take you to different dimensions,ModelZero,Average,0.44881976,0.424997669,0.642645645,67.93419454,4.229166667,4.632291667,4.430729167,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_floating_castle_in_the_sky_with_slides_instead_of_stairs.t2vzero.mp4,A floating castle in the sky with slides instead of stairs,ModelZero,Average,0.9542938,0.862892231,0.703054428,22.69146614,5.790416667,6.198125,5.994270834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_tennis_player_smashes_a_powerful_serve_earning_an_ace.t2vsynthesis.mp4,A tennis player smashes a powerful serve earning an ace,T2VSynthesis,Average,0.63762647,0.638128106,0.584707578,691.3633852,3.34625,4.703125,4.0246875,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sly_raccoon_smirks._tuneavideo.gif,Sly raccoon smirks,Tune-a-Video,Short,0.9401779,0.573671793,0.581580758,4.184431588,6.020416667,5.968958333,5.9946875,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_majestic_white_tiger_resting_on_a_rocky_cliff_surrounded_by_lush_greenery._tuneavideo.gif,A majestic white tiger resting on a rocky cliff surrounded by lush greenery,Tune-a-Video,Long,0.2123723,0.64741892,0.691411495,13.86348683,4.702916667,5.090625,4.896770834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_house_made_entirely_of_candy_and_chocolate.t2vzero.mp4,A house made entirely of candy and chocolate,ModelZero,Short,0.9322252,0.776852136,0.644596672,161.0064897,6.787916667,7.025208333,6.9065625,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_anthropomorphic_thresher_shark_in_knight_armor_drops_its_sword.videofusion.mp4,An anthropomorphic thresher shark in knight armor drops its sword,Video_Fusion,Average,0.4544623,0.467547221,0.50419569,92.90180445,4.180416667,4.698125,4.439270834,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_baby_giggling_uncontrollably.t2vsynthesis.mp4,A baby giggling uncontrollably,T2VSynthesis,Short,0.759052,0.712551677,0.579914284,28.21659427,7.048333333,6.952291667,7.0003125,,,,,,,,
,,,,,,,,,,,,,,,,,,
Depressed_people_standing_around_an_hourglass_with_little_sand_left.t2vsynthesis.mp4,Depressed people standing around an hourglass with little sand left,T2VSynthesis,Average,0.82755965,0.735948591,0.498265648,670.3123243,3.397916667,5.198125,4.298020834,,,,,,,,
,,,,,,,,,,,,,,,,,,
William_Shakespeare_writes_timeless_plays_in_his_cabinet.videofusion.mp4,William Shakespeare writes timeless plays in his cabinet,Video_Fusion,Short,0.27915525,0.38420313,0.439926147,45.08775197,2.34875,3.673958333,3.011354167,,,,,,,,
